address_from,address_to,block_number,gas,gas_used,input,output,timestamp,trace_id,trace_type,transaction_hash,value
0x39bcf3caf436515ed48de859d0bda770d69fabbf,0x67b66c99d3eb37fa76aa3ed1ff33e8e39f0b9c7a,12645430,889636,365,0xa6cb8f7d,0x0000000000000000000000000000000000000000000003e34816bddb293636dd,-1,7_4,STATICCALL,0x38ecc8363836e43aca99d994bb9325a8f3770d7a1d1fffd62c82cf5230525836,-1
0x39bcf3caf436515ed48de859d0bda770d69fabbf,0x67b66c99d3eb37fa76aa3ed1ff33e8e39f0b9c7a,12645430,888719,345,0x0266f044,0x0000000000000000000000000000000000000000000000002b4b47f82af5814d,-1,7_5,STATICCALL,0x38ecc8363836e43aca99d994bb9325a8f3770d7a1d1fffd62c82cf5230525836,-1
0x39bcf3caf436515ed48de859d0bda770d69fabbf,0x67b66c99d3eb37fa76aa3ed1ff33e8e39f0b9c7a,12645430,887365,491,0x70a0823100000000000000000000000039bcf3caf436515ed48de859d0bda770d69fabbf,0x0000000000000000000000000000000000000000000001e9ed1cc747eb948065,-1,7_6,STATICCALL,0x38ecc8363836e43aca99d994bb9325a8f3770d7a1d1fffd62c82cf5230525836,-1
0x39bcf3caf436515ed48de859d0bda770d69fabbf,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,12645430,885890,534,0x70a0823100000000000000000000000039bcf3caf436515ed48de859d0bda770d69fabbf,0x0000000000000000000000000000000000000000000000000000000000000000,-1,7_7,STATICCALL,0x38ecc8363836e43aca99d994bb9325a8f3770d7a1d1fffd62c82cf5230525836,-1
0x39bcf3caf436515ed48de859d0bda770d69fabbf,0x67b66c99d3eb37fa76aa3ed1ff33e8e39f0b9c7a,12645430,884324,488,0x2fc11c0f0000000000000000000000000000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000000000000000000000000000,-1,7_8,STATICCALL,0x38ecc8363836e43aca99d994bb9325a8f3770d7a1d1fffd62c82cf5230525836,-1
0x39bcf3caf436515ed48de859d0bda770d69fabbf,0x67b66c99d3eb37fa76aa3ed1ff33e8e39f0b9c7a,12645430,883371,438,0x79502c55,0x00000000000000000000000097a49f8eec63c0dfeb9db4c791229477962dc692,-1,7_9,STATICCALL,0x38ecc8363836e43aca99d994bb9325a8f3770d7a1d1fffd62c82cf5230525836,-1
0x39bcf3caf436515ed48de859d0bda770d69fabbf,0x97a49f8eec63c0dfeb9db4c791229477962dc692,12645430,882377,366,0x09956f66,0x00000000000000000000000000000000000000000000000000000000000003e8,-1,7_10,STATICCALL,0x38ecc8363836e43aca99d994bb9325a8f3770d7a1d1fffd62c82cf5230525836,-1
0x39bcf3caf436515ed48de859d0bda770d69fabbf,0x67b66c99d3eb37fa76aa3ed1ff33e8e39f0b9c7a,12645430,881265,365,0xa6cb8f7d,0x0000000000000000000000000000000000000000000003e34816bddb293636dd,-1,7_11,STATICCALL,0x38ecc8363836e43aca99d994bb9325a8f3770d7a1d1fffd62c82cf5230525836,-1
0x39bcf3caf436515ed48de859d0bda770d69fabbf,0x67b66c99d3eb37fa76aa3ed1ff33e8e39f0b9c7a,12645430,880348,345,0x0266f044,0x0000000000000000000000000000000000000000000000002b4b47f82af5814d,-1,7_12,STATICCALL,0x38ecc8363836e43aca99d994bb9325a8f3770d7a1d1fffd62c82cf5230525836,-1
0x39bcf3caf436515ed48de859d0bda770d69fabbf,0x67b66c99d3eb37fa76aa3ed1ff33e8e39f0b9c7a,12645430,879067,344,0x18160ddd,0x00000000000000000000000000000000000000000000092c8549ef2c5f0c0716,-1,7_13,STATICCALL,0x38ecc8363836e43aca99d994bb9325a8f3770d7a1d1fffd62c82cf5230525836,-1
0x39bcf3caf436515ed48de859d0bda770d69fabbf,0x67b66c99d3eb37fa76aa3ed1ff33e8e39f0b9c7a,12645430,877858,491,0x70a0823100000000000000000000000039bcf3caf436515ed48de859d0bda770d69fabbf,0x0000000000000000000000000000000000000000000001e9ed1cc747eb948065,-1,7_14,STATICCALL,0x38ecc8363836e43aca99d994bb9325a8f3770d7a1d1fffd62c82cf5230525836,-1
